gameweek,Name,Team,Cost,App,Starts,Mins,On,Off,M/App,M/Strt,G,A,CS,GC,OG,PS,Svs,YC,RC,sBln,ARtn,Rtn,DC,B,DD,Tot,M/Pt,Pts/Strt
1,Savinho,MCI,6.9,1,1,45,0,1,45.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
1,Morsy,IPS,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Mosquera,WOL,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
1,Mount,MUN,5.9,1,1,60,0,1,60.0,60.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,30.0,2.0
1,Rodrigo Muniz,FUL,5.4,1,1,78,0,1,78.0,78.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,39.0,2.0
1,Muñoz,CRY,5.7,1,1,90,0,0,90.0,90.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,4,22.5,4.0
1,Neto,ARS,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,4,22.5,4.0
1,Murphy (Jacob),NEW,6.1,1,1,30,0,1,30.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30.0,1.0
1,Mvom Onana,AVL,4.8,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,10,9.0,10.0
1,Mykolenko,EVE,4.9,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
1,Ndiaye,EVE,6.5,1,0,37,1,0,37.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.0,0.0
1,Ndidi,LEI,4.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Nedeljkovic,AVL,3.9,1,0,16,1,0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0.0
1,Neto,CHE,7.0,1,0,35,1,0,35.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35.0,0.0
1,Nkunku,CHE,5.9,1,1,58,0,1,58.0,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,58.0,1.0
1,Norgaard,BRE,5.2,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Odegaard,ARS,7.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
1,Onana,MUN,4.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,6,15.0,6.0
1,Onyeka,BRE,4.9,1,0,11,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0
1,Dango Ouattara,BOU,6.0,1,1,67,0,1,67.0,67.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,33.5,2.0
1,Palmer (Cole),CHE,10.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Emerson,WHU,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
1,Partey,ARS,4.9,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
1,Pereira,FUL,5.3,1,1,90,0,1,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
1,Philogene-Bidace,IPS,5.3,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1,Pickford,EVE,5.5,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,1,90.0,1.0
1,Pinnock,BRE,4.3,1,1,90,0,0,90.0,90.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
1,Podence,WOL,5.5,1,0,19,1,0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0.0
1,Pope,NEW,5.2,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,3,0,0,0,0,1,0,2,0,9,10.0,9.0
1,Porro,TOT,5.5,1,1,84,0,1,84.0,84.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,9,9.3,9.0
1,Quansah,LIV,3.9,1,1,45,0,1,45.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
1,Alisson,LIV,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,7,12.9,7.0
1,Ramsey (Jacob),AVL,5.3,1,0,35,1,0,35.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,8.8,0.0
1,Rashford,AVL,7.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,30.0,3.0
1,Raya Martin,ARS,5.8,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,8,11.3,8.0
1,Reed,FUL,4.4,1,0,4,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
1,Rice,ARS,6.7,1,1,83,0,1,83.0,83.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,27.7,3.0
1,Richards (Chris),CRY,4.5,1,1,84,0,1,84.0,84.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
1,Robertson,LIV,5.8,1,1,78,0,1,78.0,78.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,13.0,6.0
1,Robinson (Antonee),FUL,4.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Rodríguez,WHU,4.8,1,1,82,0,1,82.0,82.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,41.0,2.0
1,Roerslev,BRE,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Rogers,AVL,6.8,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Romero,TOT,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Saka,ARS,10.0,1,1,80,0,1,80.0,80.0,1,1,1,0,0,0,0,1,0,0,2,2,0,2,1,12,6.7,12.0
1,Salah,LIV,14.3,1,1,90,0,0,90.0,90.0,1,1,1,0,0,0,0,0,0,0,2,2,0,3,1,14,6.4,14.0
1,Saliba,ARS,6.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
1,Sanchez,CHE,4.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Sangaré,NFO,4.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Ederson,MCI,5.3,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,8,11.3,8.0
1,Murillo,NFO,5.3,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Matheus Cunha,WOL,7.9,1,0,37,1,0,37.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.0,0.0
1,Sarabia,WOL,5.0,1,0,12,1,0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0
1,Sarmiento,BHA,4.9,1,0,17,1,0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
1,Ismaila Sarr,CRY,6.6,1,0,10,1,0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0.0
1,Sarr (Pape),TOT,4.9,1,1,71,0,1,71.0,71.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,35.5,2.0
1,Schade,BRE,7.0,1,1,73,0,1,73.0,73.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,36.5,2.0
1,Schär,NEW,5.4,1,1,27,0,0,27.0,27.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0
1,Scott,BOU,5.0,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
1,Sels,NFO,4.8,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,30.0,3.0
1,Semenyo,BOU,8.1,1,1,90,0,0,90.0,90.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,8,11.3,8.0
1,Sinisterra,BOU,5.0,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
1,Smallbone,SOU,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Smith,BOU,4.4,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
1,Smith-Rowe,FUL,5.7,1,1,63,0,1,63.0,63.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,21.0,3.0
1,Solanke,TOT,7.2,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Son,TOT,8.5,1,1,84,0,1,84.0,84.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,42.0,2.0
1,Soucek,WHU,5.7,1,1,90,0,0,90.0,90.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,5,18.0,5.0
1,Soumaré,LEI,4.4,1,0,21,1,0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,0.0
1,Spence,TOT,4.5,1,0,8,1,0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
1,Stansfield,FUL,5.0,1,0,4,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0
1,Steele,BHA,4.3,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,7,12.9,7.0
1,Stephens,SOU,4.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
1,Strand Larsen,WOL,6.4,1,1,83,0,1,83.0,83.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,41.5,2.0
1,Sugawara,SOU,4.2,1,1,45,0,1,45.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,45.0,1.0
1,Summerville,WHU,5.5,1,0,23,1,0,23.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0
1,Szmodics,IPS,5.7,1,0,23,1,0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0
1,Szoboszlai,LIV,6.5,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,7,12.9,7.0
1,Tarkowski,EVE,5.5,1,1,90,0,0,90.0,90.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
1,Tavernier,BOU,5.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Taylor (Jack),IPS,4.8,1,0,33,1,0,33.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33.0,0.0
1,Diogo Jota,LIV,7.2,1,1,77,0,1,77.0,77.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8,9.6,8.0
1,Tete,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Tielemans,AVL,5.9,1,1,90,0,0,90.0,90.0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,7,12.9,7.0
1,Jurriën Timber,ARS,6.1,1,0,26,1,0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0.0
1,Todibo,WHU,4.3,1,0,13,1,0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0.0
1,Toffolo,NFO,4.2,1,0,43,1,0,43.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,43.0,0.0
1,Lucas Paquetá,WHU,5.9,1,1,72,0,1,72.0,72.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,6,12.0,6.0
1,Chiquinho,WOL,4.5,1,0,12,1,0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0
1,Torres,AVL,4.3,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Traoré (Adama),FUL,5.2,1,1,78,0,1,78.0,78.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,26.0,3.0
1,Amad Diallo,MUN,6.3,1,1,60,0,1,60.0,60.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,20.0,3.0
1,Trossard,ARS,6.9,1,0,14,1,0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0.0
1,Tsimikas,LIV,4.8,1,0,18,1,0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
1,Tuanzebe,IPS,3.9,1,1,73,0,1,73.0,73.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,73.0,1.0
1,Destiny Udogie,TOT,4.4,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,van de Ven,TOT,4.7,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,van Dijk,LIV,6.0,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
1,van Hecke,BHA,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
1,Vardy,LEI,5.4,1,1,72,0,1,72.0,72.0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,8,9.0,8.0
1,Bernardo Silva,MCI,6.3,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,15.0,6.0
1,Veltman,BHA,4.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,8,11.3,8.0
1,Vestergaard,LEI,3.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Vicario,TOT,5.1,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Walker-Peters,SOU,4.4,1,1,80,0,1,80.0,80.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,40.0,2.0
1,Walton,IPS,4.3,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Ward-Prowse,WHU,5.7,1,0,23,1,0,23.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0
1,Watkins,AVL,8.5,1,1,60,0,1,60.0,60.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,30.0,2.0
1,Webster,BHA,4.4,1,0,24,1,0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,0.0
1,Welbeck,BHA,6.4,1,1,90,0,0,90.0,90.0,1,1,1,0,0,0,0,0,0,0,2,2,0,3,1,12,7.5,12.0
1,Werner,TOT,6.2,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0
1,Wharton,CRY,5.0,1,1,74,0,1,74.0,74.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,37.0,2.0
1,White (Ben),ARS,5.4,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15.0,6.0
1,Wieffer,BHA,4.9,1,1,90,0,0,90.0,90.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,6,15.0,6.0
1,Williams (Neco),NFO,4.7,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
1,Wilson (Harry),FUL,5.3,1,0,17,1,0,17.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
1,Winks,LEI,4.3,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Wissa,BRE,7.4,1,1,83,0,1,83.0,83.0,1,1,0,1,0,0,0,1,0,0,2,2,0,3,1,11,7.5,11.0
1,Wood (Chris),NFO,7.2,1,1,70,0,1,70.0,70.0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,0,9,7.8,9.0
1,Woolfenden,IPS,3.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
1,Yates,NFO,4.8,1,0,86,1,0,86.0,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,7,12.3,0.0
1,Young (Ashley),EVE,4.2,1,1,61,0,0,61.0,61.0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0
1,Zabarnyi,BOU,5.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
1,Zinchenko,ARS,4.9,1,1,68,0,1,68.0,68.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,11.3,6.0
1,Zirkzee,MUN,5.8,1,0,34,1,0,34.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,8,4.3,0.0
2,Adingra,BHA,5.1,1,0,8,1,0,8.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2.0,0.0
2,Aina,NFO,4.7,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,9,10.0,9.0
2,Ait Nouri,WOL,5.8,1,1,66,0,1,66.0,66.0,0,1,0,5,0,0,0,1,0,1,1,1,0,0,0,2,33.0,2.0
2,Ajer,BRE,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
2,Akanji,MCI,5.4,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
2,Ali Al Hamadi,IPS,4.7,1,0,13,1,0,13.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
2,Alexander-Arnold,LIV,7.2,1,1,72,0,1,72.0,72.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,12.0,6.0
2,Almirón,NEW,5.4,1,0,8,1,0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0
2,Álvarez (Edson),WHU,4.9,1,0,18,1,0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
2,Anderson,NFO,5.3,1,1,75,0,1,75.0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,25.0,3.0
2,Antonio,WHU,5.2,1,1,61,0,1,61.0,61.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,30.5,2.0
2,Joelinton,NEW,5.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
2,Araujo,BOU,3.9,1,1,85,0,1,85.0,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,42.5,2.0
2,Archer,SOU,4.8,1,0,25,1,0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,0.0
2,Areola,WHU,4.3,1,1,90,0,0,90.0,90.0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,6,15.0,6.0
2,Aribo,SOU,4.9,1,1,75,0,1,75.0,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,37.5,2.0
2,Armstrong (Adam),SOU,5.1,1,1,71,0,1,71.0,71.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,71.0,1.0
2,Armstrong (Harrison),EVE,4.5,1,0,5,1,0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0
2,Awoniyi,NFO,5.2,1,0,22,1,0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0
2,Ayari,BHA,4.9,1,0,9,1,0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0.0
2,Ayew,LEI,5.1,1,0,33,1,0,33.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33.0,0.0
2,Bailey,AVL,5.5,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
2,Baleba,BHA,4.7,1,0,26,1,0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0.0
2,Barkley,AVL,4.8,1,0,18,1,0,18.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0.0
2,Barnes,NEW,6.4,1,0,40,1,0,40.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,5,8.0,0.0
2,Bassey,FUL,4.5,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
2,Bednarek,SOU,4.0,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
2,Bellegarde,WOL,5.2,1,1,66,0,1,66.0,66.0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,33.0,2.0
2,Bergvall,TOT,5.4,1,0,15,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
2,Bissouma,TOT,5.2,1,1,71,0,1,71.0,71.0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,9,7.9,9.0
2,Boly,NFO,3.9,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
2,Bruno Fernandes,MUN,8.9,1,1,78,0,1,78.0,78.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,39.0,2.0
2,Bowen,WHU,7.8,1,1,90,0,0,90.0,90.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8,11.3,8.0
2,Bradley,LIV,5.0,1,0,23,1,0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0.0
2,Brereton,SOU,4.8,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
2,Buonanotte,LEI,4.8,1,1,71,0,1,71.0,71.0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,5,14.2,5.0
2,Burn,NEW,5.1,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,90.0,1.0
2,Moises Caicedo,CHE,5.9,1,1,71,0,1,71.0,71.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,35.5,2.0
2,Cairney,FUL,4.9,1,0,26,1,0,26.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
2,Calafiori,ARS,5.8,1,0,15,1,0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,0.0
2,Calvert-Lewin,EVE,5.5,1,1,71,0,1,71.0,71.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,35.5,2.0
2,Carvalho,BRE,4.9,1,0,30,1,0,30.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,0.0
2,Cash,AVL,4.6,1,1,12,0,1,12.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.0,1.0
2,Chaplin,IPS,5.1,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
2,Christie,BOU,5.0,1,1,63,0,1,63.0,63.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,31.5,2.0
2,Collins,BRE,4.9,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
2,Colwill,CHE,4.8,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
2,Cook,BOU,4.9,1,1,90,0,0,90.0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,45.0,2.0
2,Coufal,WHU,4.1,1,1,61,0,1,61.0,61.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,10.2,6.0
2,Cresswell,WHU,3.9,1,0,7,1,0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0
2,Cucurella,CHE,6.1,1,1,77,0,1,77.0,77.0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0
2,Renato Veiga,CHE,4.4,1,0,17,1,0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0.0
2,Dalot,MUN,4.4,1,1,90,0,0,90.0,90.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,90.0,1.0
2,Damsgaard,BRE,5.8,1,0,30,1,0,30.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30.0,0.0
2,Davis,IPS,4.2,1,1,90,0,0,90.0,90.0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2,Dawson,WOL,4.2,1,0,28,1,0,28.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,0.0
2,Richarlison,TOT,6.5,1,0,26,1,0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,0.0
2,De Bruyne,MCI,9.5,1,1,87,0,1,87.0,87.0,1,1,0,1,0,0,0,0,0,0,2,2,0,2,1,12,7.3,12.0
2,de Ligt,MUN,5.0,1,0,19,1,0,19.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0.0
2,Evanilson,BOU,7.0,1,1,71,0,1,71.0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,35.5,2.0
2,DeCordova-Reid,LEI,5.2,1,1,62,0,1,62.0,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,31.0,2.0
2,Delap,IPS,6.2,1,1,80,0,1,80.0,80.0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,40.0,2.0
